link_id,length,link_name,DIR,FROM_NODE,TO_NODE,AB_CAPACIT,BA_CAPACIT,AB_FFT,BA_FFT,toll_ab,toll_ba,ALPHA,BETA,dir_name_ab,dir_name_ba,is_core
34608,0.1264,,0,10527,10525,400,400,0.3448,0.3448,,,1.5,3,南向北,北向南,0
23415,0.2344,环岛线,0,10528,10529,400,400,0.6393,0.6393,,,1.5,3,南向北,北向南,0
23416,0.0273,环岛线,0,10529,10506,400,400,0.0744,0.0744,,,1.5,3,南向北,北向南,0
30286,0.3099,,0,10530,10508,400,400,0.8451,0.8451,,,1.5,3,南向北,北向南,0
30284,0.545,,0,10531,10489,400,400,1.4864,1.4864,,,1.5,3,北向南,南向北,0
30301,0.1994,,0,10532,10535,400,400,0.5439,0.5439,,,1.5,3,西向东,东向西,0
77060,0.0651,,0,10533,10499,1200,1200,0.122,0.122,,,1.1,3.5,南向北,北向南,0
30283,0.627,,0,10534,10531,400,400,1.71,1.71,,,1.5,3,北向南,南向北,0
30302,0.1106,,0,10535,10531,400,400,0.3016,0.3016,,,1.5,3,西向东,东向西,0
35482,0.462,,0,10536,10213,400,400,1.26,1.26,,,1.5,3,北向南,南向北,0
7841,0.0122,S288,0,10536,10555,1500,1500,0.0122,0.0122,,,1.1,3.5,南向北,北向南,0
9140,0.3243,S288,0,10537,10538,1500,1500,0.3243,0.3243,,,1.1,3.5,南向北,北向南,0
23418,1.2876,,0,10539,10540,400,400,3.5116,3.5116,,,1.5,3,南向北,北向南,0
23419,0.1703,,0,10540,10485,400,400,0.4644,0.4644,,,1.5,3,南向北,北向南,0
30294,1.3668,,0,10541,10537,400,400,3.7275,3.7275,,,1.5,3,北向南,南向北,0
30296,0.0443,,0,10541,10564,400,400,0.1209,0.1209,,,1.5,3,南向北,北向南,0
30295,0.0259,,0,10542,10566,400,400,0.0706,0.0706,,,1.5,3,西向东,东向西,0
22145,0.3989,,0,10543,10539,400,400,1.088,1.088,,,1.5,3,南向北,北向南,0
35460,0.5151,,0,10543,10544,400,400,1.4049,1.4049,,,1.5,3,西向东,东向西,0
35461,0.2855,,0,10544,10545,400,400,0.7788,0.7788,,,1.5,3,西向东,东向西,0
35465,0.1188,,0,10545,10551,400,400,0.3241,0.3241,,,1.5,3,北向南,南向北,0
46002,0.5321,,0,10546,10544,400,400,1.4512,1.4512,,,1.5,3,东向西,西向东,0
35467,0.1882,,0,10546,10547,400,400,0.5131,0.5131,,,1.5,3,西向东,东向西,0
46003,0.4486,,0,10547,10548,400,400,1.2235,1.2235,,,1.5,3,北向南,南向北,0
35464,0.4476,,0,10547,10551,400,400,1.2208,1.2208,,,1.5,3,东向西,西向东,0
77126,0.0241,,0,10548,10502,400,400,0.0659,0.0659,,,1.5,3,北向南,南向北,0
66296,0.1216,,0,10549,10205,1200,1200,0.2281,0.2281,,,1.1,3.5,西向东,东向西,0
77119,0.0948,,0,10550,10495,400,400,0.2585,0.2585,,,1.5,3,南向北,北向南,0
35466,0.1053,,0,10551,10546,400,400,0.2871,0.2871,,,1.5,3,北向南,南向北,0
34151,0.3414,,0,10552,10540,400,400,0.9312,0.9312,,,1.5,3,东向西,西向东,0
7837,0.3349,S288,0,10553,10554,1500,1500,0.3349,0.3349,,,1.1,3.5,南向北,北向南,0
24237,0.2162,,0,10553,10556,400,400,0.5897,0.5897,,,1.5,3,西向东,东向西,0
34609,0.3992,,0,10554,10558,400,400,1.0887,1.0887,,,1.5,3,东向西,西向东,0
7838,0.1653,S288,0,10554,10560,1500,1500,0.1653,0.1653,,,1.1,3.5,南向北,北向南,0
7839,0.712,S288,0,10555,10553,1500,1500,0.712,0.712,,,1.1,3.5,南向北,北向南,0
34612,0.3645,,0,10555,10559,400,400,0.9941,0.9941,,,1.5,3,西向东,东向西,0
24238,0.239,,0,10556,10557,400,400,0.6518,0.6518,,,1.5,3,西向东,东向西,0
24499,1.2271,环岛线,0,10557,10210,400,400,3.3465,3.3465,,,1.5,3,北向南,南向北,0
9138,0.166,S288,0,10560,10561,1500,1500,0.166,0.166,,,1.1,3.5,南向北,北向南,0
9139,0.1149,S288,0,10561,10537,1500,1500,0.1149,0.1149,,,1.1,3.5,南向北,北向南,0
30262,0.2298,,0,10561,10562,400,400,0.6268,0.6268,,,1.5,3,西向东,东向西,0
34517,0.1728,,0,10562,10563,400,400,0.4714,0.4714,,,1.5,3,西向东,东向西,0
23713,0.0631,,0,10564,10542,400,400,0.1721,0.1721,,,1.5,3,东向西,西向东,0
24371,0.4651,,0,10564,10565,400,400,1.2685,1.2685,,,1.5,3,南向北,北向南,0
52467,0.4652,,0,10565,10493,400,400,1.2688,1.2688,,,1.5,3,南向北,北向南,0
52471,0.026,,0,10566,10541,400,400,0.071,0.071,,,1.5,3,西向东,东向西,0
8443,0.0587,S288,0,10567,10538,1500,1500,0.0587,0.0587,,,1.1,3.5,北向南,南向北,0
34518,0.6075,,0,10567,10568,400,400,1.6568,1.6568,,,1.5,3,西向东,东向西,0
30293,1.0831,,0,10569,10487,400,400,2.9539,2.9539,,,1.5,3,北向南,南向北,0
24367,0.0886,环岛线,0,10570,10487,400,400,0.2415,0.2415,,,1.5,3,西向东,东向西,0
30263,0.2764,,0,10570,10569,400,400,0.7538,0.7538,,,1.5,3,南向北,北向南,0
77116,0.0329,,0,10571,10063,1200,1200,0.0616,0.0616,,,1.1,3.5,西向东,东向西,0
34530,0.3906,,0,10572,10573,400,400,1.0654,1.0654,,,1.5,3,西向东,东向西,0
24508,0.0497,环岛线,0,10574,10055,400,400,0.1355,0.1355,,,1.5,3,东向西,西向东,0
20516,1.3344,,0,10575,10576,400,400,3.6393,3.6393,,,1.5,3,北向南,南向北,0
34524,0.0869,,0,10575,10582,400,400,0.2369,0.2369,,,1.5,3,南向北,北向南,0
24504,0.2334,,0,10576,10581,400,400,0.6366,0.6366,,,1.5,3,东向西,西向东,0
34525,0.249,,0,10577,10061,400,400,0.679,0.679,,,1.5,3,北向南,南向北,0
24509,0.081,环岛线,0,10578,10057,400,400,0.2209,0.2209,,,1.5,3,东向西,西向东,0
45909,0.3796,,0,10578,10579,400,400,1.0353,1.0353,,,1.5,3,西向东,东向西,0
45910,0.4024,,0,10579,10580,400,400,1.0975,1.0975,,,1.5,3,东向西,西向东,0
24507,0.2334,环岛线,0,10580,10578,400,400,0.6366,0.6366,,,1.5,3,北向南,南向北,0
34526,0.3603,,0,10581,10060,400,400,0.9828,0.9828,,,1.5,3,东向西,西向东,0
24506,0.2307,环岛线,0,10581,10580,400,400,0.6293,0.6293,,,1.5,3,西向东,东向西,0
34529,0.1314,,0,10582,10572,400,400,0.3583,0.3583,,,1.5,3,南向北,北向南,0
34523,0.3611,,0,10582,10573,400,400,0.9848,0.9848,,,1.5,3,西向东,东向西,0
33966,0.1905,,0,10583,10584,400,400,0.5197,0.5197,,,1.5,3,西向东,东向西,0
33969,0.4712,,0,10583,10585,400,400,1.2851,1.2851,,,1.5,3,南向北,北向南,0
49538,0.342,,0,10584,27323,400,400,0.9327,0.9327,,,1.5,3,南向北,北向南,0
33967,0.3438,,0,10584,27324,400,400,0.9376,0.9376,,,1.5,3,西向东,东向西,0
33970,0.5126,,0,10585,10586,400,400,1.3979,1.3979,,,1.5,3,南向北,北向南,0
33965,0.1072,,0,10585,27318,400,400,0.2925,0.2925,,,1.5,3,南向北,北向南,0
36996,0.1468,,0,10586,27317,400,400,0.4004,0.4004,,,1.5,3,南向北,北向南,0
45017,0.5888,,0,10587,10588,400,400,1.6058,1.6058,,,1.5,3,西向东,东向西,0
53108,0.5889,,0,10588,27319,400,400,1.6061,1.6061,,,1.5,3,西向东,东向西,0
58102,1.0034,,0,10589,10590,400,400,2.7366,2.7366,,,1.5,3,北向南,南向北,0
36997,0.5167,,0,10590,27318,400,400,1.4091,1.4091,,,1.5,3,北向南,南向北,0
782,0.2937,G15-茂湛高速公路,1,10591,10592,4000,4000,0.1762,0.1762,0.175177,0.175177,0.7,4.5,东向西,,0
783,2.2948,G15-茂湛高速公路,1,10592,17161,4000,4000,1.3769,1.3769,1.368877,1.368877,0.7,4.5,东向西,,0
785,0.296,G15-茂湛高速公路,-1,10593,10594,4000,4000,0.1776,0.1776,0.176547,0.176547,0.7,4.5,,西向东,0
786,2.2726,G15-茂湛高速公路,-1,10594,17162,4000,4000,1.3635,1.3635,1.355619,1.355619,0.7,4.5,,西向东,0
76619,2.4774,调顺跨海大桥,-1,10595,10596,4200,4200,2.1235,2.1235,,,0.75,4.2,,东向西,0
6974,0.1285,海田路,1,10597,17056,2400,2400,0.1836,0.1836,,,0.9,4,南向北,,1
76551,3.4643,,0,10598,10599,400,400,9.4481,9.4481,,,1.5,3,西向东,东向西,0
76548,1.9363,,0,10598,12073,1200,1200,3.6307,3.6307,,,1.1,3.5,东向西,西向东,0
76558,1.0659,,0,10599,17663,400,400,2.9071,2.9071,,,1.5,3,西向东,东向西,0
76553,0.6018,,0,10599,17739,1200,1200,1.1283,1.1283,,,1.1,3.5,南向北,北向南,0
76552,4.62,,0,10600,10598,400,400,12.6001,12.6001,,,1.5,3,东向西,西向东,0
76559,3.8576,,0,10600,17658,400,400,10.5208,10.5208,,,1.5,3,西向东,东向西,0
4250,0.1964,S293,1,10601,10602,3000,3000,0.2619,0.2619,,,1.1,2.5,北向南,,0
4253,0.0155,S293,0,10601,10603,3000,3000,0.0206,0.0206,,,1.1,2.5,西向东,东向西,0
4348,0.015,S293,0,10602,10604,3000,3000,0.0199,0.0199,,,1.1,2.5,西向东,东向西,0
4349,0.2505,S293,1,10602,18248,3000,3000,0.334,0.334,,,1.1,2.5,北向南,,0
4252,0.1973,S293,-1,10603,10604,3000,3000,0.263,0.263,,,1.1,2.5,,南向北,0
4350,0.249,S293,-1,10604,18249,3000,3000,0.332,0.332,,,1.1,2.5,,南向北,0
4295,0.5006,S293,1,10605,10606,3000,3000,0.6674,0.6674,,,1.1,2.5,南向北,,0
4556,0.3681,S293,1,10606,14200,3000,3000,0.4908,0.4908,,,1.1,2.5,南向北,,0
4424,0.1861,湖光快线,1,10607,10608,3000,3000,0.2659,0.2659,,,0.9,4,西向东,,1
51255,0.1579,湖光快线,1,10608,19098,3000,3000,0.2255,0.2255,,,0.9,4,西向东,,1
4426,0.2038,湖光快线,-1,10609,10610,3000,3000,0.2912,0.2912,,,0.9,4,,东向西,1
50223,0.171,,0,10609,10731,400,400,0.4663,0.4663,,,1.5,3,西向东,东向西,1
51254,0.1617,湖光快线,-1,10610,10786,3000,3000,0.231,0.231,,,0.9,4,,东向西,1
4978,0.0416,椹川大道中,-1,10611,10612,2400,2400,0.0594,0.0594,,,0.9,4,,南向北,1
18750,0.0924,,0,10612,10664,400,400,0.2519,0.2519,,,1.5,3,西向东,东向西,1
4981,0.0432,椹川大道中,1,10613,10614,2400,2400,0.0617,0.0617,,,0.9,4,北向南,,1
7161,0.0705,椹川大道中,1,10614,19120,2400,2400,0.1006,0.1006,,,0.9,4,北向南,,1
3485,0.2822,G325,-1,10615,24408,2400,2400,0.4032,0.4032,,,0.9,4,,北向南,0
3915,0.0132,G325,0,10615,24409,2400,2400,0.0188,0.0188,,,0.9,4,西向东,东向西,0
6036,0.0562,乐山路,-1,10616,10617,3000,3000,0.0802,0.0802,,,0.9,4,,东向西,1
7034,0.072,乐山路,-1,10617,10709,3000,3000,0.1029,0.1029,,,0.9,4,,东向西,1
6130,0.3002,S293,-1,10618,10619,3000,3000,0.4002,0.4002,,,1.1,2.5,,北向南,0
6131,0.0942,S293,-1,10619,14207,3000,3000,0.1256,0.1256,,,1.1,2.5,,北向南,0
6754,0.1339,康宁路,-1,10620,10621,2400,2400,0.1912,0.1912,,,0.9,4,,东向西,1
50249,0.0142,康宁路,0,10621,10939,2400,2400,0.0202,0.0202,,,0.9,4,西向东,东向西,1
7125,0.1646,海田路,1,10622,10597,2400,2400,0.2351,0.2351,,,0.9,4,南向北,,1
81737,0.2308,海田路,-1,10623,10624,2400,2400,0.3297,0.3297,,,0.9,4,,北向南,1
81736,0.0312,北云路,0,10623,10670,1600,1600,0.0446,0.0446,,,1.5,3,东向西,西向东,1
7124,0.0861,海田路,-1,10624,17057,2400,2400,0.123,0.123,,,0.9,4,,西向东,1
8447,0.152,湖光路,1,10625,10626,1600,1600,0.2027,0.2027,,,0.9,4,东向西,,0
8448,0.0876,湖光路,1,10626,13178,1600,1600,0.1168,0.1168,,,0.9,4,东向西,,0
9158,0.0697,康宁路,1,10627,10621,2400,2400,0.0996,0.0996,,,0.9,4,西向东,,1
9221,0.102,海滨大道中,1,10628,10629,3000,3000,0.1359,0.1359,,,1.1,2.5,北向南,,1
50578,0.3121,,0,10629,20698,400,400,0.8512,0.8512,,,1.5,3,东向西,西向东,1
50577,0.0561,海滨大道中,1,10629,20721,3000,3000,0.0748,0.0748,,,1.1,2.5,北向南,,1
9222,0.1583,海滨大道中,-1,10630,10631,3000,3000,0.2111,0.2111,,,1.1,2.5,,南向北,1
8154,0.03,海滨大道中,-1,10631,20722,3000,3000,0.0399,0.0399,,,1.1,2.5,,南向北,1
10086,0.0631,人民大道中,-1,10632,10633,3000,3000,0.0842,0.0842,,,1.1,2.5,,北向南,1
10087,0.0654,人民大道中,-1,10633,10634,3000,3000,0.0872,0.0872,,,1.1,2.5,,南向北,1
50497,0.023,人民大道中,0,10633,10649,3000,3000,0.0307,0.0307,,,1.1,2.5,南向北,北向南,1
10088,0.0558,人民大道中,-1,10634,19620,3000,3000,0.0744,0.0744,,,1.1,2.5,,南向北,1
10274,0.1639,X665,0,10635,10636,800,800,0.281,0.281,,,1.5,3,北向南,南向北,0
29841,0.2421,,0,10635,26871,400,400,0.6602,0.6602,,,1.5,3,西向东,东向西,0
10277,0.1121,X665,0,10636,21708,800,800,0.1921,0.1921,,,1.5,3,北向南,南向北,0
16898,0.0653,,0,10636,21711,400,400,0.178,0.178,,,1.5,3,东向西,西向东,0
11338,0.5419,X688,0,10637,10638,800,800,0.9289,0.9289,,,1.5,3,西向东,东向西,0
11339,0.0684,X688,0,10638,10865,800,800,0.1172,0.1172,,,1.5,3,西向东,东向西,0
81995,0.4221,,0,10639,10640,400,400,1.1512,1.1512,,,1.5,3,西向东,东向西,0
81993,0.1899,,0,10639,13627,1800,1800,0.356,0.356,,,1.1,3.5,北向南,南向北,0
82009,0.2311,,0,10640,11032,800,800,0.6302,0.6302,,,1.5,3,北向南,南向北,0
82010,0.2562,,0,10640,15919,400,400,0.6988,0.6988,,,1.5,3,西向东,东向西,0
13157,0.7515,,0,10641,10642,400,400,2.0497,2.0497,,,1.5,3,北向南,南向北,0
13155,0.0963,,0,10642,25904,400,400,0.2627,0.2627,,,1.5,3,北向南,南向北,0
13397,0.3727,,0,10643,10644,400,400,1.0165,1.0165,,,1.5,3,南向北,北向南,0
31527,0.193,,0,10643,10732,400,400,0.5262,0.5262,,,1.5,3,北向南,南向北,0
42211,0.3156,,0,10644,25946,400,400,0.8608,0.8608,,,1.5,3,西向东,东向西,0
13575,0.384,乐金路,0,10645,10646,1200,1200,0.7199,0.7199,,,1.1,3.5,西向东,东向西,1
50580,0.1503,,0,10645,10657,1200,1200,0.2818,0.2818,,,1.1,3.5,南向北,北向南,1
51052,0.1827,乐金路,0,10646,23925,1200,1200,0.3425,0.3425,,,1.1,3.5,西向东,东向西,1
14045,0.2227,永平南路,0,10647,10648,1200,1200,0.4175,0.4175,,,1.1,3.5,北向南,南向北,1
14043,0.0076,乐怡路,0,10647,23846,400,400,0.0207,0.0207,,,1.5,3,西向东,东向西,1
74921,0.0157,永平南路,0,10648,20549,1200,1200,0.0293,0.0293,,,1.1,3.5,北向南,南向北,1
14826,0.1834,,0,10649,10650,400,400,0.5001,0.5001,,,1.5,3,北向南,南向北,1
39071,0.1195,,0,10649,10830,400,400,0.3258,0.3258,,,1.5,3,西向东,东向西,1
54328,0.1833,,0,10650,19414,400,400,0.4998,0.4998,,,1.5,3,西向东,东向西,1
15479,0.5826,,0,10651,10652,400,400,1.589,1.589,,,1.5,3,北向南,南向北,0
55818,0.5825,,0,10652,13317,400,400,1.5887,1.5887,,,1.5,3,北向南,南向北,0
15484,0.2785,,0,10653,10654,400,400,0.7596,0.7596,,,1.5,3,北向南,南向北,0
23830,0.1901,,0,10654,10658,400,400,0.5184,0.5184,,,1.5,3,西向东,东向西,0
84018,4.1495,东强快线,1,10655,10656,4200,4200,3.5567,3.5567,,,0.75,4.2,南向北,,1
84017,3.0659,东强快线,-1,10655,11048,4200,4200,2.6279,2.6279,,,0.75,4.2,,北向南,1
81474,1.0234,,1,10656,26468,2400,2400,1.462,1.462,,,0.9,4,南向北,,0
16919,0.1762,,0,10658,10659,400,400,0.4807,0.4807,,,1.5,3,南向北,北向南,0
16920,0.1253,,0,10659,14972,400,400,0.3417,0.3417,,,1.5,3,东向西,西向东,0
17551,0.0374,,0,10660,10661,400,400,0.1019,0.1019,,,1.5,3,西向东,东向西,0
17552,0.0488,,0,10661,17744,2400,2400,0.0697,0.0697,,,0.9,4,西向东,东向西,0
7368,0.0457,S288,0,10661,17749,1500,1500,0.0457,0.0457,,,1.1,3.5,北向南,南向北,0
83936,2.1564,西环疏港高速,-1,10662,10663,4000,4000,1.2938,1.2938,1.286298,1.286298,0.7,4.5,,南向北,0
83935,0.0388,西城快线,0,10662,10774,3000,3000,0.0517,0.0517,,,1.1,2.5,东向西,西向东,0
76108,3.9075,西环疏港高速,-1,10663,12445,4000,4000,2.3445,2.3445,2.330876,2.330876,0.7,4.5,,南向北,0
24846,0.1252,,0,10664,22101,400,400,0.3414,0.3414,,,1.5,3,西向东,东向西,1
18798,0.2912,海棕路,0,10665,10666,400,400,0.7941,0.7941,,,1.5,3,北向南,南向北,1
23973,0.2579,海棠路,0,10666,22997,400,400,0.7033,0.7033,,,1.5,3,南向北,北向南,1
18822,0.2608,乐宾路,0,10667,10668,1200,1200,0.489,0.489,,,1.1,3.5,东向西,西向东,1
18824,0.1093,龙平南路,0,10667,10669,1200,1200,0.205,0.205,,,1.1,3.5,北向南,南向北,1
14030,0.0945,乐宾路,0,10668,19582,1200,1200,0.1773,0.1773,,,1.1,3.5,东向西,西向东,1
14032,0.097,长平路,0,10668,19651,400,400,0.2647,0.2647,,,1.5,3,北向南,南向北,1
54228,0.1096,龙平南路,0,10669,18452,1200,1200,0.2054,0.2054,,,1.1,3.5,北向南,南向北,1
19478,0.5606,北云路,0,10670,10671,1600,1600,0.8009,0.8009,,,1.5,3,东向西,西向东,1
84489,0.6892,北云路,0,10671,16948,1600,1600,0.9845,0.9845,,,1.5,3,东向西,西向东,1
84491,0.8252,,0,10671,17032,1200,1200,1.5473,1.5473,,,1.1,3.5,北向南,南向北,1
19603,0.1983,长平路,0,10672,10668,400,400,0.5408,0.5408,,,1.5,3,北向南,南向北,1
19604,0.3237,乐兴路,0,10672,10673,400,400,0.8827,0.8827,,,1.5,3,北向南,南向北,1
20193,0.158,乐兴路,0,10673,19612,400,400,0.4308,0.4308,,,1.5,3,北向南,南向北,1
21691,0.2456,北站路,-1,10674,10675,2400,2400,0.3509,0.3509,,,0.9,4,,东向西,1
21692,0.1516,北站路,-1,10675,22189,2400,2400,0.2166,0.2166,,,0.9,4,,东向西,1
22191,0.042,海北路,-1,10676,10677,2400,2400,0.0601,0.0601,,,0.9,4,,东向西,1
50218,0.0752,海北路,1,10676,10718,2400,2400,0.1074,0.1074,,,0.9,4,西向东,,1
22192,0.0295,海北路,-1,10677,23050,2400,2400,0.0421,0.0421,,,0.9,4,,东向西,1
22196,0.0789,幸福路,0,10678,10679,400,400,0.2151,0.2151,,,1.5,3,西向东,东向西,1
72126,0.0405,吉祥路,0,10679,23049,1200,1200,0.0759,0.0759,,,1.1,3.5,北向南,南向北,1
22278,0.1803,乐怡路,0,10680,10647,400,400,0.4918,0.4918,,,1.5,3,西向东,东向西,1
14037,0.2161,昌平路,0,10680,20586,400,400,0.5894,0.5894,,,1.5,3,北向南,南向北,1
22853,0.3222,,0,10681,10682,400,400,0.8786,0.8786,,,1.5,3,北向南,南向北,1
81522,0.2178,,0,10682,22158,1200,1200,0.4083,0.4083,,,1.1,3.5,西向东,东向西,1
63926,0.1673,百莲东路,0,10683,10684,2400,2400,0.239,0.239,,,0.9,4,东向西,西向东,0
63929,0.1514,,1,10683,10793,750,750,0.2271,0.2271,,,1.1,5.5,东向西,,0
54639,0.0945,百莲东路,0,10684,13403,2400,2400,0.135,0.135,,,0.9,4,东向西,西向东,0
22926,0.2842,,0,10685,10686,400,400,0.7752,0.7752,,,1.5,3,北向南,南向北,0
23822,0.2006,,0,10685,14968,400,400,0.547,0.547,,,1.5,3,西向东,东向西,0
55789,0.2842,,0,10686,10654,400,400,0.7752,0.7752,,,1.5,3,西向东,东向西,0
23317,0.157,椹川大道北,1,10687,10688,2400,2400,0.2242,0.2242,,,0.9,4,北向南,,1
50246,0.0163,椹川大道北,0,10688,10939,2400,2400,0.0233,0.0233,,,0.9,4,北向南,南向北,1
23503,0.1007,南桥北路,0,10689,10690,400,400,0.2746,0.2746,,,1.5,3,西向东,东向西,1
51121,0.1858,南桥北路,0,10690,10666,400,400,0.5067,0.5067,,,1.5,3,南向北,北向南,1
23648,0.0963,海棠二横路,0,10691,10692,400,400,0.2625,0.2625,,,1.5,3,西向东,东向西,1
22203,0.151,海棕路,0,10691,10827,400,400,0.4118,0.4118,,,1.5,3,北向南,南向北,1
23647,0.0479,海棠路,0,10692,10720,400,400,0.1306,0.1306,,,1.5,3,南向北,北向南,1
23547,0.1513,海棠二横路,0,10692,22960,400,400,0.4126,0.4126,,,1.5,3,西向东,东向西,1
23663,0.5687,振兴路,0,10693,10694,1200,1200,1.0664,1.0664,,,1.1,3.5,北向南,南向北,1
23481,0.0663,金城一横路,0,10693,23330,400,400,0.1809,0.1809,,,1.5,3,西向东,东向西,1
72120,0.0985,吉祥路,0,10694,10703,1200,1200,0.1847,0.1847,,,1.1,3.5,北向南,南向北,1
23483,0.111,,0,10694,16090,400,400,0.3028,0.3028,,,1.5,3,东向西,西向东,1
23789,0.1029,北站路,1,10695,10696,2400,2400,0.1469,0.1469,,,0.9,4,西向东,,1
54113,0.103,北站路,1,10696,22190,2400,2400,0.1472,0.1472,,,0.9,4,西向东,,1
50819,0.1458,椹川大道北,-1,10697,10688,2400,2400,0.2083,0.2083,,,0.9,4,,南向北,1
23865,0.0438,,0,10697,10700,400,400,0.1193,0.1193,,,1.5,3,西向东,东向西,1
23861,0.1112,南桥南路,0,10698,10699,400,400,0.3033,0.3033,,,1.5,3,东向西,西向东,1
15588,0.0519,椹川大道北,-1,10699,16532,2400,2400,0.0741,0.0741,,,0.9,4,,南向北,1
23866,0.0845,,0,10700,10701,400,400,0.2304,0.2304,,,1.5,3,西向东,东向西,1
23867,0.0655,,0,10700,10702,400,400,0.1786,0.1786,,,1.5,3,北向南,南向北,1
23864,0.2193,,0,10701,22982,400,400,0.5981,0.5981,,,1.5,3,西向东,东向西,1
15590,0.0319,,0,10701,22986,400,400,0.087,0.087,,,1.5,3,南向北,北向南,1
24067,0.1661,北桥一横路,0,10703,10704,1200,1200,0.3115,0.3115,,,1.1,3.5,西向东,东向西,1
72121,0.0471,吉祥路,0,10703,16643,1200,1200,0.0883,0.0883,,,1.1,3.5,北向南,南向北,1
15569,0.0635,,0,10704,22859,400,400,0.1731,0.1731,,,1.5,3,南向北,北向南,1
24068,0.1728,北桥一横路,0,10704,23035,1200,1200,0.324,0.324,,,1.1,3.5,西向东,东向西,1
24735,0.2894,昌平路,0,10705,10680,400,400,0.7892,0.7892,,,1.5,3,北向南,南向北,1
21581,0.1134,乐宾路,0,10705,23829,1200,1200,0.2126,0.2126,,,1.1,3.5,东向西,西向东,1
26035,0.1746,,0,10706,10707,400,400,0.4761,0.4761,,,1.5,3,北向南,南向北,1
36877,0.2047,,0,10706,10799,400,400,0.5584,0.5584,,,1.5,3,东向西,西向东,1
36876,0.2385,,0,10707,19120,400,400,0.6504,0.6504,,,1.5,3,西向东,东向西,1
50834,0.0736,乐山路,1,10708,10709,3000,3000,0.1052,0.1052,,,0.9,4,西向东,,1
50494,0.0385,乐山路,0,10709,10649,3000,3000,0.055,0.055,,,0.9,4,西向东,东向西,1
78019,0.247,,0,10710,10711,1200,1200,0.4631,0.4631,,,1.1,3.5,北向南,南向北,1
78017,0.1525,,0,10710,22495,1200,1200,0.2859,0.2859,,,1.1,3.5,南向北,北向南,1
45178,0.0759,,0,10711,10769,400,400,0.207,0.207,,,1.5,3,东向西,西向东,1
16260,0.0795,,0,10711,18969,1200,1200,0.149,0.149,,,1.1,3.5,北向南,南向北,1
82017,0.1636,,0,10712,10713,2400,2400,0.2337,0.2337,,,0.9,4,北向南,南向北,0
82018,0.2106,,0,10712,11033,400,400,0.5743,0.5743,,,1.5,3,西向东,东向西,0
82297,0.0553,,0,10713,13596,2400,2400,0.079,0.079,,,0.9,4,北向南,南向北,0
26983,0.1651,,0,10714,10715,400,400,0.4503,0.4503,,,1.5,3,东向西,西向东,1
27006,0.0838,,0,10715,10780,400,400,0.2285,0.2285,,,1.5,3,西向东,东向西,1
78073,0.0818,创业路,-1,10715,16631,2400,2400,0.1169,0.1169,,,0.9,4,,西向东,1
78072,0.0831,创业路,1,10715,16639,2400,2400,0.1187,0.1187,,,0.9,4,南向北,,1
82099,0.1879,,0,10716,10717,400,400,0.5124,0.5124,,,1.5,3,西向东,东向西,0
82097,0.1503,,0,10716,10955,800,800,0.4098,0.4098,,,1.5,3,北向南,南向北,0
82122,0.164,,0,10717,10956,400,400,0.4473,0.4473,,,1.5,3,北向南,南向北,0
82123,0.2341,,0,10717,19029,400,400,0.6384,0.6384,,,1.5,3,西向东,东向西,0
24084,0.0379,海北路,1,10718,23046,2400,2400,0.0542,0.0542,,,0.9,4,西向东,,1
27555,0.0458,海棕路,0,10719,10691,400,400,0.125,0.125,,,1.5,3,北向南,南向北,1
27549,0.0949,,0,10719,10720,400,400,0.2588,0.2588,,,1.5,3,西向东,东向西,1
23666,0.0545,海棠路,0,10720,23045,400,400,0.1486,0.1486,,,1.5,3,南向北,北向南,1
29590,0.4464,,0,10721,10722,400,400,1.2174,1.2174,,,1.5,3,西向东,东向西,1
29538,0.2119,,0,10721,24596,400,400,0.578,0.578,,,1.5,3,西向东,东向西,1
29591,0.2543,,0,10722,24596,400,400,0.6935,0.6935,,,1.5,3,东向西,西向东,1
29843,0.8447,,0,10723,10587,400,400,2.3038,2.3038,,,1.5,3,西向东,东向西,0
29806,0.3472,,0,10723,10724,400,400,0.947,0.947,,,1.5,3,西向东,东向西,0
53110,0.3473,,0,10724,21714,400,400,0.9472,0.9472,,,1.5,3,西向东,东向西,0
50286,0.4039,,0,10725,10675,400,400,1.1014,1.1014,,,1.5,3,北向南,南向北,1
50285,0.2034,,0,10725,10726,400,400,0.5548,0.5548,,,1.5,3,南向北,北向南,1
50283,0.1628,,0,10725,22317,400,400,0.4439,0.4439,,,1.5,3,西向东,东向西,1
54719,0.1907,,0,10726,16040,400,400,0.52,0.52,,,1.5,3,南向北,北向南,1
29869,0.1747,,0,10727,10728,400,400,0.4764,0.4764,,,1.5,3,南向北,北向南,0
11895,0.0749,X665,0,10728,10635,800,800,0.1284,0.1284,,,1.5,3,北向南,南向北,0
81834,0.185,,0,10729,10730,1800,1800,0.3468,0.3468,,,1.1,3.5,西向东,东向西,1
84176,0.4472,,0,10730,19079,1800,1800,0.8385,0.8385,,,1.1,3.5,西向东,东向西,1
82169,0.4444,,0,10730,19085,2400,2400,0.6349,0.6349,,,0.9,4,北向南,南向北,1
52668,0.1681,,0,10731,22156,400,400,0.4585,0.4585,,,1.5,3,西向东,东向西,1
